ProductName,Date,Sales
4K TV,2019-04-30 00:00:00,133
4K TV,2019-05-31 00:00:00,108
4K TV,2019-06-30 00:00:00,89
4K TV,2019-07-31 00:00:00,104
4K TV,2019-08-31 00:00:00,127
4K TV,2019-09-30 00:00:00,109
4K TV,2019-10-31 00:00:00,105
4K TV,2019-11-30 00:00:00,140
4K TV,2019-12-31 00:00:00,178
4K TV,2020-01-31 00:00:00,135
4K TV,2020-02-29 00:00:00,127
4K TV,2020-03-31 00:00:00,69
4K TV,2020-04-30 00:00:00,259
4K TV,2020-05-31 00:00:00,113
4K TV,2020-06-30 00:00:00,77
4K TV,2020-07-31 00:00:00,70
4K TV,2020-08-31 00:00:00,109
4K TV,2020-09-30 00:00:00,93
4K TV,2020-10-31 00:00:00,206
4K TV,2020-11-30 00:00:00,116
4K TV,2020-12-31 00:00:00,143
4K TV,2021-01-31 00:00:00,196
4K TV,2021-02-28 00:00:00,124
4K TV,2021-03-31 00:00:00,84
4K TV,2021-04-30 00:00:00,222
4K TV,2021-05-31 00:00:00,143
4K TV,2021-06-30 00:00:00,82
4K TV,2021-07-31 00:00:00,160
4K TV,2021-08-31 00:00:00,78
4K TV,2021-09-30 00:00:00,217
4K TV,2021-10-31 00:00:00,78
4K TV,2021-11-30 00:00:00,95
4K TV,2021-12-31 00:00:00,109
4K TV,2022-01-31 00:00:00,140
4K TV,2022-02-28 00:00:00,89
4K TV,2022-03-31 00:00:00,156
4K TV,2022-04-30 00:00:00,202
4K TV,2022-05-31 00:00:00,102
4K TV,2022-06-30 00:00:00,90
4K TV,2022-07-31 00:00:00,128
4K TV,2022-08-31 00:00:00,94
4K TV,2022-09-30 00:00:00,116
4K TV,2022-10-31 00:00:00,109
4K TV,2022-11-30 00:00:00,129
4K TV,2022-12-31 00:00:00,145
4K TV,2023-01-31 00:00:00,213
4K TV,2023-02-28 00:00:00,101
4K TV,2023-03-31 00:00:00,202
4K TV,2023-04-30 00:00:00,204
4K TV,2023-05-31 00:00:00,135
4K TV,2023-06-30 00:00:00,146
4K TV,2023-07-31 00:00:00,137
4K TV,2023-08-31 00:00:00,111
4K TV,2023-09-30 00:00:00,114
4K TV,2023-10-31 00:00:00,109
4K TV,2023-11-30 00:00:00,75
4K TV,2023-12-31 00:00:00,230
4K TV,2024-01-31 00:00:00,172
4K TV,2024-02-29 00:00:00,117
4K TV,2024-03-31 00:00:00,142
4K TV,2024-04-30 00:00:00,194
4K TV,2024-05-31 00:00:00,114
4K TV,2024-06-30 00:00:00,141
4K TV,2024-07-31 00:00:00,129
4K TV,2024-08-31 00:00:00,115
4K TV,2024-09-30 00:00:00,130
4K TV,2024-10-31 00:00:00,118
4K TV,2024-11-30 00:00:00,99
4K TV,2024-12-31 00:00:00,180
4K TV,2025-01-31 00:00:00,174
4K TV,2025-02-28 00:00:00,124
4K TV,2025-03-31 00:00:00,155
4K TV,2025-04-30 00:00:00,204
4K TV,2025-05-31 00:00:00,127
4K TV,2025-06-30 00:00:00,137
4K TV,2025-07-31 00:00:00,133
4K TV,2025-08-31 00:00:00,118
4K TV,2025-09-30 00:00:00,141
4K TV,2025-10-31 00:00:00,121
4K TV,2025-11-30 00:00:00,109
4K TV,2025-12-31 00:00:00,183
4K TV,2026-01-31 00:00:00,184
4K TV,2026-02-28 00:00:00,128
4K TV,2026-03-31 00:00:00,164
4K TV,2026-04-30 00:00:00,209
4K TV,2026-05-31 00:00:00,134
4K TV,2026-06-30 00:00:00,137
4K TV,2026-07-31 00:00:00,144
4K TV,2026-08-31 00:00:00,120
4K TV,2026-09-30 00:00:00,150
4K TV,2026-10-31 00:00:00,125
4K TV,2026-11-30 00:00:00,116
4K TV,2026-12-31 00:00:00,188
4K TV,2027-01-31 00:00:00,193
4K TV,2027-02-28 00:00:00,133
4K TV,2027-03-31 00:00:00,166
4K TV,2027-04-30 00:00:00,216
4K TV,2027-05-31 00:00:00,140
4K TV,2027-06-30 00:00:00,145
4K TV,2027-07-31 00:00:00,149
4K TV,2027-08-31 00:00:00,129
4K TV,2027-09-30 00:00:00,150
4K TV,2027-10-31 00:00:00,133
4K TV,2027-11-30 00:00:00,121
4K TV,2027-12-31 00:00:00,191
4K TV,2028-01-31 00:00:00,198
4K TV,2028-02-29 00:00:00,138
4K TV,2028-03-31 00:00:00,173
4K TV,2028-04-30 00:00:00,223
4K TV,2028-05-31 00:00:00,145
4K TV,2028-06-30 00:00:00,152
4K TV,2028-07-31 00:00:00,154
4K TV,2028-08-31 00:00:00,135
4K TV,2028-09-30 00:00:00,154
Air Fryer,2015-01-31 00:00:00,97
Air Fryer,2015-02-28 00:00:00,74
Air Fryer,2015-03-31 00:00:00,41
Air Fryer,2015-04-30 00:00:00,20
Air Fryer,2015-05-31 00:00:00,53
Air Fryer,2015-06-30 00:00:00,81
Air Fryer,2015-07-31 00:00:00,76
Air Fryer,2015-08-31 00:00:00,73
Air Fryer,2015-09-30 00:00:00,129
Air Fryer,2015-10-31 00:00:00,44
Air Fryer,2015-11-30 00:00:00,107
Air Fryer,2015-12-31 00:00:00,82
Air Fryer,2016-01-31 00:00:00,95
Air Fryer,2016-02-29 00:00:00,68
Air Fryer,2016-03-31 00:00:00,100
Air Fryer,2016-04-30 00:00:00,73
Air Fryer,2016-05-31 00:00:00,59
Air Fryer,2016-06-30 00:00:00,83
Air Fryer,2016-07-31 00:00:00,51
Air Fryer,2016-08-31 00:00:00,46
Air Fryer,2016-09-30 00:00:00,28
Air Fryer,2016-10-31 00:00:00,31
Air Fryer,2016-11-30 00:00:00,57
Air Fryer,2016-12-31 00:00:00,70
Air Fryer,2017-01-31 00:00:00,94
Air Fryer,2017-02-28 00:00:00,45
Air Fryer,2017-03-31 00:00:00,90
Air Fryer,2017-04-30 00:00:00,84
Air Fryer,2017-05-31 00:00:00,122
Air Fryer,2017-06-30 00:00:00,60
Air Fryer,2017-07-31 00:00:00,62
Air Fryer,2017-08-31 00:00:00,72
Air Fryer,2017-09-30 00:00:00,90
Air Fryer,2017-10-31 00:00:00,8
Air Fryer,2017-11-30 00:00:00,40
Air Fryer,2017-12-31 00:00:00,49
Air Fryer,2018-01-31 00:00:00,89
Air Fryer,2018-02-28 00:00:00,34
Air Fryer,2018-03-31 00:00:00,57
Air Fryer,2018-04-30 00:00:00,63
Air Fryer,2018-05-31 00:00:00,61
Air Fryer,2018-06-30 00:00:00,78
Air Fryer,2018-07-31 00:00:00,60
Air Fryer,2018-08-31 00:00:00,18
Air Fryer,2018-09-30 00:00:00,93
Air Fryer,2018-10-31 00:00:00,75
Air Fryer,2018-11-30 00:00:00,46
Air Fryer,2018-12-31 00:00:00,47
Air Fryer,2019-01-31 00:00:00,71
Air Fryer,2019-02-28 00:00:00,69
Air Fryer,2019-03-31 00:00:00,40
Air Fryer,2019-04-30 00:00:00,59
Air Fryer,2019-05-31 00:00:00,34
Air Fryer,2019-06-30 00:00:00,139
Air Fryer,2019-07-31 00:00:00,75
Air Fryer,2019-08-31 00:00:00,72
Air Fryer,2019-09-30 00:00:00,132
Air Fryer,2019-10-31 00:00:00,41
Air Fryer,2019-11-30 00:00:00,102
Air Fryer,2019-12-31 00:00:00,70
Air Fryer,2020-01-31 00:00:00,91
Air Fryer,2020-02-29 00:00:00,48
Air Fryer,2020-03-31 00:00:00,100
Air Fryer,2020-04-30 00:00:00,33
Air Fryer,2020-05-31 00:00:00,45
Air Fryer,2020-06-30 00:00:00,87
Air Fryer,2020-07-31 00:00:00,144
Air Fryer,2020-08-31 00:00:00,100
Air Fryer,2020-09-30 00:00:00,28
Air Fryer,2020-10-31 00:00:00,56
Air Fryer,2020-11-30 00:00:00,75
Air Fryer,2020-12-31 00:00:00,45
Air Fryer,2021-01-31 00:00:00,64
Air Fryer,2021-02-28 00:00:00,143
Air Fryer,2021-03-31 00:00:00,53
Air Fryer,2021-04-30 00:00:00,68
Air Fryer,2021-05-31 00:00:00,62
Air Fryer,2021-06-30 00:00:00,60
Air Fryer,2021-07-31 00:00:00,113
Air Fryer,2021-08-31 00:00:00,82
Air Fryer,2021-09-30 00:00:00,111
Air Fryer,2021-10-31 00:00:00,6
Air Fryer,2021-11-30 00:00:00,112
Air Fryer,2021-12-31 00:00:00,47
Air Fryer,2022-01-31 00:00:00,78
Air Fryer,2022-02-28 00:00:00,140
Air Fryer,2022-03-31 00:00:00,75
Air Fryer,2022-04-30 00:00:00,131
Air Fryer,2022-05-31 00:00:00,33
Air Fryer,2022-06-30 00:00:00,57
Air Fryer,2022-07-31 00:00:00,80
Air Fryer,2022-08-31 00:00:00,90
Air Fryer,2022-09-30 00:00:00,74
Air Fryer,2022-10-31 00:00:00,112
Air Fryer,2022-11-30 00:00:00,77
Air Fryer,2022-12-31 00:00:00,50
Air Fryer,2023-01-31 00:00:00,55
Air Fryer,2023-02-28 00:00:00,91
Air Fryer,2023-03-31 00:00:00,61
Air Fryer,2023-04-30 00:00:00,45
Air Fryer,2023-05-31 00:00:00,76
Air Fryer,2023-06-30 00:00:00,53
Air Fryer,2023-07-31 00:00:00,42
Air Fryer,2023-08-31 00:00:00,98
Air Fryer,2023-09-30 00:00:00,114
Air Fryer,2023-10-31 00:00:00,55
Air Fryer,2023-11-30 00:00:00,40
Air Fryer,2023-12-31 00:00:00,48
Air Fryer,2024-01-31 00:00:00,67
Air Fryer,2024-02-29 00:00:00,69
Air Fryer,2024-03-31 00:00:00,44
Air Fryer,2024-04-30 00:00:00,52
Air Fryer,2024-05-31 00:00:00,45
Air Fryer,2024-06-30 00:00:00,53
Air Fryer,2024-07-31 00:00:00,59
Air Fryer,2024-08-31 00:00:00,60
Air Fryer,2024-09-30 00:00:00,72
Air Fryer,2024-10-31 00:00:00,37
Air Fryer,2024-11-30 00:00:00,58
Air Fryer,2024-12-31 00:00:00,37
Air Fryer,2025-01-31 00:00:00,60
Air Fryer,2025-02-28 00:00:00,69
Air Fryer,2025-03-31 00:00:00,48
Air Fryer,2025-04-30 00:00:00,49
Air Fryer,2025-05-31 00:00:00,42
Air Fryer,2025-06-30 00:00:00,60
Air Fryer,2025-07-31 00:00:00,60
Air Fryer,2025-08-31 00:00:00,60
Air Fryer,2025-09-30 00:00:00,71
Air Fryer,2025-10-31 00:00:00,34
Air Fryer,2025-11-30 00:00:00,51
Air Fryer,2025-12-31 00:00:00,36
Air Fryer,2026-01-31 00:00:00,58
Air Fryer,2026-02-28 00:00:00,66
Air Fryer,2026-03-31 00:00:00,47
Air Fryer,2026-04-30 00:00:00,46
Air Fryer,2026-05-31 00:00:00,40
Air Fryer,2026-06-30 00:00:00,53
Air Fryer,2026-07-31 00:00:00,60
Air Fryer,2026-08-31 00:00:00,56
Air Fryer,2026-09-30 00:00:00,70
Air Fryer,2026-10-31 00:00:00,36
Air Fryer,2026-11-30 00:00:00,51
Air Fryer,2026-12-31 00:00:00,34
Air Fryer,2027-01-31 00:00:00,56
Air Fryer,2027-02-28 00:00:00,72
Air Fryer,2027-03-31 00:00:00,46
Air Fryer,2027-04-30 00:00:00,45
Air Fryer,2027-05-31 00:00:00,39
Air Fryer,2027-06-30 00:00:00,52
Air Fryer,2027-07-31 00:00:00,55
Air Fryer,2027-08-31 00:00:00,57
Air Fryer,2027-09-30 00:00:00,68
Air Fryer,2027-10-31 00:00:00,35
Air Fryer,2027-11-30 00:00:00,49
Air Fryer,2027-12-31 00:00:00,33
Air Fryer,2028-01-31 00:00:00,55
Air Fryer,2028-02-29 00:00:00,62
Air Fryer,2028-03-31 00:00:00,44
Air Fryer,2028-04-30 00:00:00,45
Air Fryer,2028-05-31 00:00:00,37
Air Fryer,2028-06-30 00:00:00,50
Air Fryer,2028-07-31 00:00:00,56
Air Fryer,2028-08-31 00:00:00,59
Air Fryer,2028-09-30 00:00:00,65
Biography,2015-01-31 00:00:00,125
Biography,2015-02-28 00:00:00,150
Biography,2015-03-31 00:00:00,105
Biography,2015-04-30 00:00:00,164
Biography,2015-05-31 00:00:00,141
Biography,2015-06-30 00:00:00,90
Biography,2015-07-31 00:00:00,133
Biography,2015-08-31 00:00:00,112
Biography,2015-09-30 00:00:00,122
Biography,2015-10-31 00:00:00,101
Biography,2015-11-30 00:00:00,135
Biography,2015-12-31 00:00:00,77
Biography,2016-01-31 00:00:00,59
Biography,2016-02-29 00:00:00,129
Biography,2016-03-31 00:00:00,118
Biography,2016-04-30 00:00:00,181
Biography,2016-05-31 00:00:00,148
Biography,2016-06-30 00:00:00,77
Biography,2016-07-31 00:00:00,187
Biography,2016-08-31 00:00:00,213
Biography,2016-09-30 00:00:00,114
Biography,2016-10-31 00:00:00,110
Biography,2016-11-30 00:00:00,129
Biography,2016-12-31 00:00:00,116
Biography,2017-01-31 00:00:00,156
Biography,2017-02-28 00:00:00,61
Biography,2017-03-31 00:00:00,50
Biography,2017-04-30 00:00:00,114
Biography,2017-05-31 00:00:00,64
Biography,2017-06-30 00:00:00,75
Biography,2017-07-31 00:00:00,59
Biography,2017-08-31 00:00:00,101
Biography,2017-09-30 00:00:00,126
Biography,2017-10-31 00:00:00,112
Biography,2017-11-30 00:00:00,90
Biography,2017-12-31 00:00:00,100
Biography,2018-01-31 00:00:00,138
Biography,2018-02-28 00:00:00,86
Biography,2018-03-31 00:00:00,170
Biography,2018-04-30 00:00:00,161
Biography,2018-05-31 00:00:00,97
Biography,2018-06-30 00:00:00,137
Biography,2018-07-31 00:00:00,83
Biography,2018-08-31 00:00:00,117
Biography,2018-09-30 00:00:00,183
Biography,2018-10-31 00:00:00,96
Biography,2018-11-30 00:00:00,215
Biography,2018-12-31 00:00:00,63
Biography,2019-01-31 00:00:00,99
Biography,2019-02-28 00:00:00,118
Biography,2019-03-31 00:00:00,109
Biography,2019-04-30 00:00:00,98
Biography,2019-05-31 00:00:00,126
Biography,2019-06-30 00:00:00,97
Biography,2019-07-31 00:00:00,142
Biography,2019-08-31 00:00:00,133
Biography,2019-09-30 00:00:00,94
Biography,2019-10-31 00:00:00,114
Biography,2019-11-30 00:00:00,93
Biography,2019-12-31 00:00:00,104
Biography,2020-01-31 00:00:00,222
Biography,2020-02-29 00:00:00,94
Biography,2020-03-31 00:00:00,120
Biography,2020-04-30 00:00:00,89
Biography,2020-05-31 00:00:00,146
Biography,2020-06-30 00:00:00,135
Biography,2020-07-31 00:00:00,149
Biography,2020-08-31 00:00:00,122
Biography,2020-09-30 00:00:00,146
Biography,2020-10-31 00:00:00,150
Biography,2020-11-30 00:00:00,93
Biography,2020-12-31 00:00:00,118
Biography,2021-01-31 00:00:00,76
Biography,2021-02-28 00:00:00,171
Biography,2021-03-31 00:00:00,178
Biography,2021-04-30 00:00:00,108
Biography,2021-05-31 00:00:00,112
Biography,2021-06-30 00:00:00,114
Biography,2021-07-31 00:00:00,115
Biography,2021-08-31 00:00:00,187
Biography,2021-09-30 00:00:00,204
Biography,2021-10-31 00:00:00,140
Biography,2021-11-30 00:00:00,105
Biography,2021-12-31 00:00:00,115
Biography,2022-01-31 00:00:00,141
Biography,2022-02-28 00:00:00,156
Biography,2022-03-31 00:00:00,90
Biography,2022-04-30 00:00:00,140
Biography,2022-05-31 00:00:00,172
Biography,2022-06-30 00:00:00,80
Biography,2022-07-31 00:00:00,153
Biography,2022-08-31 00:00:00,124
Biography,2022-09-30 00:00:00,139
Biography,2022-10-31 00:00:00,69
Biography,2022-11-30 00:00:00,130
Biography,2022-12-31 00:00:00,117
Biography,2023-01-31 00:00:00,101
Biography,2023-02-28 00:00:00,109
Biography,2023-03-31 00:00:00,42
Biography,2023-04-30 00:00:00,150
Biography,2023-05-31 00:00:00,148
Biography,2023-06-30 00:00:00,93
Biography,2023-07-31 00:00:00,153
Biography,2023-08-31 00:00:00,161
Biography,2023-09-30 00:00:00,103
Biography,2023-10-31 00:00:00,71
Biography,2023-11-30 00:00:00,142
Biography,2023-12-31 00:00:00,106
Biography,2024-01-31 00:00:00,82
Biography,2024-02-29 00:00:00,114
Biography,2024-03-31 00:00:00,83
Biography,2024-04-30 00:00:00,118
Biography,2024-05-31 00:00:00,112
Biography,2024-06-30 00:00:00,77
Biography,2024-07-31 00:00:00,108
Biography,2024-08-31 00:00:00,139
Biography,2024-09-30 00:00:00,131
Biography,2024-10-31 00:00:00,76
Biography,2024-11-30 00:00:00,101
Biography,2024-12-31 00:00:00,89
Biography,2025-01-31 00:00:00,97
Biography,2025-02-28 00:00:00,109
Biography,2025-03-31 00:00:00,57
Biography,2025-04-30 00:00:00,115
Biography,2025-05-31 00:00:00,124
Biography,2025-06-30 00:00:00,64
Biography,2025-07-31 00:00:00,117
Biography,2025-08-31 00:00:00,116
Biography,2025-09-30 00:00:00,108
Biography,2025-10-31 00:00:00,56
Biography,2025-11-30 00:00:00,103
Biography,2025-12-31 00:00:00,85
Biography,2026-01-31 00:00:00,80
Biography,2026-02-28 00:00:00,98
Biography,2026-03-31 00:00:00,45
Biography,2026-04-30 00:00:00,115
Biography,2026-05-31 00:00:00,114
Biography,2026-06-30 00:00:00,64
Biography,2026-07-31 00:00:00,115
Biography,2026-08-31 00:00:00,126
Biography,2026-09-30 00:00:00,98
Biography,2026-10-31 00:00:00,54
Biography,2026-11-30 00:00:00,102
Biography,2026-12-31 00:00:00,81
Biography,2027-01-31 00:00:00,73
Biography,2027-02-28 00:00:00,97
Biography,2027-03-31 00:00:00,56
Biography,2027-04-30 00:00:00,104
Biography,2027-05-31 00:00:00,106
Biography,2027-06-30 00:00:00,61
Biography,2027-07-31 00:00:00,102
Biography,2027-08-31 00:00:00,117
Biography,2027-09-30 00:00:00,105
Biography,2027-10-31 00:00:00,56
Biography,2027-11-30 00:00:00,91
Biography,2027-12-31 00:00:00,76
Biography,2028-01-31 00:00:00,72
Biography,2028-02-29 00:00:00,95
Biography,2028-03-31 00:00:00,45
Biography,2028-04-30 00:00:00,101
Biography,2028-05-31 00:00:00,106
Biography,2028-06-30 00:00:00,55
Biography,2028-07-31 00:00:00,102
Biography,2028-08-31 00:00:00,107
Biography,2028-09-30 00:00:00,96
Blender,2015-01-31 00:00:00,49
Blender,2015-02-28 00:00:00,57
Blender,2015-03-31 00:00:00,66
Blender,2015-04-30 00:00:00,63
Blender,2015-05-31 00:00:00,90
Blender,2015-06-30 00:00:00,143
Blender,2015-07-31 00:00:00,106
Blender,2015-08-31 00:00:00,106
Blender,2015-09-30 00:00:00,62
Blender,2015-10-31 00:00:00,34
Blender,2015-11-30 00:00:00,120
Blender,2015-12-31 00:00:00,80
Blender,2016-01-31 00:00:00,96
Blender,2016-02-29 00:00:00,85
Blender,2016-03-31 00:00:00,115
Blender,2016-04-30 00:00:00,130
Blender,2016-05-31 00:00:00,84
Blender,2016-06-30 00:00:00,112
Blender,2016-07-31 00:00:00,61
Blender,2016-08-31 00:00:00,124
Blender,2016-09-30 00:00:00,26
Blender,2016-10-31 00:00:00,157
Blender,2016-11-30 00:00:00,64
Blender,2016-12-31 00:00:00,93
Blender,2017-01-31 00:00:00,33
Blender,2017-02-28 00:00:00,67
Blender,2017-03-31 00:00:00,81
Blender,2017-04-30 00:00:00,165
Blender,2017-05-31 00:00:00,100
Blender,2017-06-30 00:00:00,29
Blender,2017-07-31 00:00:00,33
Blender,2017-08-31 00:00:00,134
Blender,2017-09-30 00:00:00,144
Blender,2017-10-31 00:00:00,80
Blender,2017-11-30 00:00:00,126
Blender,2017-12-31 00:00:00,37
Blender,2018-01-31 00:00:00,92
Blender,2018-02-28 00:00:00,43
Blender,2018-03-31 00:00:00,110
Blender,2018-04-30 00:00:00,72
Blender,2018-05-31 00:00:00,92
Blender,2018-06-30 00:00:00,162
Blender,2018-07-31 00:00:00,81
Blender,2018-08-31 00:00:00,33
Blender,2018-09-30 00:00:00,70
Blender,2018-10-31 00:00:00,86
Blender,2018-11-30 00:00:00,129
Blender,2018-12-31 00:00:00,65
Blender,2019-01-31 00:00:00,83
Blender,2019-02-28 00:00:00,60
Blender,2019-03-31 00:00:00,78
Blender,2019-04-30 00:00:00,100
Blender,2019-05-31 00:00:00,52
Blender,2019-06-30 00:00:00,52
Blender,2019-07-31 00:00:00,108
Blender,2019-08-31 00:00:00,104
Blender,2019-09-30 00:00:00,81
Blender,2019-10-31 00:00:00,47
Blender,2019-11-30 00:00:00,91
Blender,2019-12-31 00:00:00,78
Blender,2020-01-31 00:00:00,46
Blender,2020-02-29 00:00:00,122
Blender,2020-03-31 00:00:00,88
Blender,2020-04-30 00:00:00,39
Blender,2020-05-31 00:00:00,73
Blender,2020-06-30 00:00:00,116
Blender,2020-07-31 00:00:00,49
Blender,2020-08-31 00:00:00,43
Blender,2020-09-30 00:00:00,84
Blender,2020-10-31 00:00:00,73
Blender,2020-11-30 00:00:00,67
Blender,2020-12-31 00:00:00,118
Blender,2021-01-31 00:00:00,79
Blender,2021-02-28 00:00:00,236
Blender,2021-03-31 00:00:00,50
Blender,2021-04-30 00:00:00,51
Blender,2021-05-31 00:00:00,84
Blender,2021-06-30 00:00:00,45
Blender,2021-07-31 00:00:00,71
Blender,2021-08-31 00:00:00,36
Blender,2021-09-30 00:00:00,68
Blender,2021-10-31 00:00:00,65
Blender,2021-11-30 00:00:00,76
Blender,2021-12-31 00:00:00,98
Blender,2022-01-31 00:00:00,67
Blender,2022-02-28 00:00:00,60
Blender,2022-03-31 00:00:00,83
Blender,2022-04-30 00:00:00,60
Blender,2022-05-31 00:00:00,72
Blender,2022-06-30 00:00:00,80
Blender,2022-07-31 00:00:00,123
Blender,2022-08-31 00:00:00,119
Blender,2022-09-30 00:00:00,86
Blender,2022-10-31 00:00:00,85
Blender,2022-11-30 00:00:00,38
Blender,2022-12-31 00:00:00,142
Blender,2023-01-31 00:00:00,76
Blender,2023-02-28 00:00:00,145
Blender,2023-03-31 00:00:00,99
Blender,2023-04-30 00:00:00,54
Blender,2023-05-31 00:00:00,101
Blender,2023-06-30 00:00:00,100
Blender,2023-07-31 00:00:00,89
Blender,2023-08-31 00:00:00,86
Blender,2023-09-30 00:00:00,99
Blender,2023-10-31 00:00:00,78
Blender,2023-11-30 00:00:00,36
Blender,2023-12-31 00:00:00,70
Blender,2024-01-31 00:00:00,54
Blender,2024-02-29 00:00:00,97
Blender,2024-03-31 00:00:00,62
Blender,2024-04-30 00:00:00,43
Blender,2024-05-31 00:00:00,59
Blender,2024-06-30 00:00:00,69
Blender,2024-07-31 00:00:00,64
Blender,2024-08-31 00:00:00,60
Blender,2024-09-30 00:00:00,58
Blender,2024-10-31 00:00:00,55
Blender,2024-11-30 00:00:00,49
Blender,2024-12-31 00:00:00,70
Blender,2025-01-31 00:00:00,48
Blender,2025-02-28 00:00:00,84
Blender,2025-03-31 00:00:00,60
Blender,2025-04-30 00:00:00,48
Blender,2025-05-31 00:00:00,58
Blender,2025-06-30 00:00:00,65
Blender,2025-07-31 00:00:00,61
Blender,2025-08-31 00:00:00,61
Blender,2025-09-30 00:00:00,56
Blender,2025-10-31 00:00:00,50
Blender,2025-11-30 00:00:00,45
Blender,2025-12-31 00:00:00,70
Blender,2026-01-31 00:00:00,48
Blender,2026-02-28 00:00:00,83
Blender,2026-03-31 00:00:00,60
Blender,2026-04-30 00:00:00,45
Blender,2026-05-31 00:00:00,57
Blender,2026-06-30 00:00:00,64
Blender,2026-07-31 00:00:00,59
Blender,2026-08-31 00:00:00,59
Blender,2026-09-30 00:00:00,56
Blender,2026-10-31 00:00:00,50
Blender,2026-11-30 00:00:00,45
Blender,2026-12-31 00:00:00,65
Blender,2027-01-31 00:00:00,45
Blender,2027-02-28 00:00:00,83
Blender,2027-03-31 00:00:00,55
Blender,2027-04-30 00:00:00,41
Blender,2027-05-31 00:00:00,53
Blender,2027-06-30 00:00:00,58
Blender,2027-07-31 00:00:00,57
Blender,2027-08-31 00:00:00,55
Blender,2027-09-30 00:00:00,54
Blender,2027-10-31 00:00:00,48
Blender,2027-11-30 00:00:00,42
Blender,2027-12-31 00:00:00,63
Blender,2028-01-31 00:00:00,43
Blender,2028-02-29 00:00:00,79
Blender,2028-03-31 00:00:00,54
Blender,2028-04-30 00:00:00,39
Blender,2028-05-31 00:00:00,53
Blender,2028-06-30 00:00:00,59
Blender,2028-07-31 00:00:00,55
Blender,2028-08-31 00:00:00,54
Blender,2028-09-30 00:00:00,52
Bluetooth Speaker,2015-01-31 00:00:00,25
Bluetooth Speaker,2015-02-28 00:00:00,35
Bluetooth Speaker,2015-03-31 00:00:00,81
Bluetooth Speaker,2015-04-30 00:00:00,95
Bluetooth Speaker,2015-05-31 00:00:00,54
Bluetooth Speaker,2015-06-30 00:00:00,25
Bluetooth Speaker,2015-07-31 00:00:00,55
Bluetooth Speaker,2015-08-31 00:00:00,68
Bluetooth Speaker,2015-09-30 00:00:00,63
Bluetooth Speaker,2015-10-31 00:00:00,77
Bluetooth Speaker,2015-11-30 00:00:00,65
Bluetooth Speaker,2015-12-31 00:00:00,63
Bluetooth Speaker,2016-01-31 00:00:00,57
Bluetooth Speaker,2016-02-29 00:00:00,56
Bluetooth Speaker,2016-03-31 00:00:00,67
Bluetooth Speaker,2016-04-30 00:00:00,63
Bluetooth Speaker,2016-05-31 00:00:00,33
Bluetooth Speaker,2016-06-30 00:00:00,39
Bluetooth Speaker,2016-07-31 00:00:00,47
Bluetooth Speaker,2016-08-31 00:00:00,82
Bluetooth Speaker,2016-09-30 00:00:00,28
Bluetooth Speaker,2016-10-31 00:00:00,77
Bluetooth Speaker,2016-11-30 00:00:00,36
Bluetooth Speaker,2016-12-31 00:00:00,39
Bluetooth Speaker,2017-01-31 00:00:00,35
Bluetooth Speaker,2017-02-28 00:00:00,45
Bluetooth Speaker,2017-03-31 00:00:00,81
Bluetooth Speaker,2017-04-30 00:00:00,34
Bluetooth Speaker,2017-05-31 00:00:00,22
